Hourly measurement data supplied by UK-air on 18/06/2026
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Manchester Piccadilly",
Latitude,,53.481520,,
Longitude,,-2.237881,,
Site Type,,Urban Background,,
Zone,,North West & Merseyside,,
Agglomeration,,Greater Manchester Urban Area,,
Local Authority,,"Manchester",,
Date,Time,"Nitrogen dioxide",Status
2018-05-23,11:00:00,34.94389,V ugm-3
2018-05-23,12:00:00,31.45067,V ugm-3
2018-05-23,13:00:00,28.05295,V ugm-3
2018-05-23,14:00:00,30.25735,V ugm-3
2018-05-23,15:00:00,31.79702,V ugm-3
2018-05-23,16:00:00,37.94729,V ugm-3
2018-05-23,17:00:00,36.99256,V ugm-3
2018-05-23,18:00:00,31.08014,V ugm-3
2018-05-23,19:00:00,24.08529,V ugm-3
2018-05-23,20:00:00,20.51395,V ugm-3
2018-05-23,21:00:00,17.46681,V ugm-3
2018-05-23,22:00:00,17.2639,V ugm-3
2018-05-23,23:00:00,25.01074,V ugm-3
2018-05-23,24:00:00,23.76674,V ugm-3
2018-05-24,01:00:00,18.50047,V ugm-3
2018-05-24,02:00:00,15.73992,V ugm-3
2018-05-24,03:00:00,13.20695,V ugm-3
2018-05-24,04:00:00,10.36516,V ugm-3
2018-05-24,05:00:00,17.55464,V ugm-3
2018-05-24,06:00:00,26.64178,V ugm-3
2018-05-24,07:00:00,41.91949,V ugm-3
2018-05-24,08:00:00,58.41738,V ugm-3
2018-05-24,09:00:00,38.58541,V ugm-3
2018-05-24,10:00:00,42.01732,V ugm-3
2018-05-24,11:00:00,39.75468,V ugm-3
2018-05-24,12:00:00,38.15432,V ugm-3
2018-05-24,13:00:00,31.4937,V ugm-3
2018-05-24,14:00:00,35.71282,V ugm-3
2018-05-24,15:00:00,33.42183,V ugm-3
2018-05-24,16:00:00,32.22759,V ugm-3
2018-05-24,17:00:00,30.55718,V ugm-3
2018-05-24,18:00:00,36.75288,V ugm-3
2018-05-24,19:00:00,34.57127,V ugm-3
2018-05-24,20:00:00,31.37301,V ugm-3
2018-05-24,21:00:00,30.8481,V ugm-3
2018-05-24,22:00:00,29.20969,V ugm-3
2018-05-24,23:00:00,38.06226,V ugm-3
2018-05-24,24:00:00,28.46694,V ugm-3
2018-05-25,01:00:00,19.90124,V ugm-3
2018-05-25,02:00:00,16.79921,V ugm-3
2018-05-25,03:00:00,17.19775,V ugm-3
2018-05-25,04:00:00,14.93141,V ugm-3
2018-05-25,05:00:00,22.9266,V ugm-3
2018-05-25,06:00:00,41.37141,V ugm-3
2018-05-25,07:00:00,52.53593,V ugm-3
2018-05-25,08:00:00,64.67483,V ugm-3
2018-05-25,09:00:00,74.17133,V ugm-3
2018-05-25,10:00:00,65.83222,V ugm-3
2018-05-25,11:00:00,51.83565,V ugm-3
2018-05-25,12:00:00,46.59994,V ugm-3
2018-05-25,13:00:00,43.2865,V ugm-3
2018-05-25,14:00:00,49.59214,V ugm-3
2018-05-25,15:00:00,40.96037,V ugm-3
2018-05-25,16:00:00,43.89972,V ugm-3
2018-05-25,17:00:00,49.24677,V ugm-3
2018-05-25,18:00:00,49.18881,V ugm-3
2018-05-25,19:00:00,43.51362,V ugm-3
2018-05-25,20:00:00,35.23545,V ugm-3
2018-05-25,21:00:00,22.83901,V ugm-3
2018-05-25,22:00:00,25.94347,V ugm-3
2018-05-25,23:00:00,27.36022,V ugm-3
2018-05-25,24:00:00,32.74695,V ugm-3
2018-05-26,01:00:00,23.94737,V ugm-3
2018-05-26,02:00:00,19.51234,V ugm-3
2018-05-26,03:00:00,19.75937,V ugm-3
2018-05-26,04:00:00,14.27559,V ugm-3
2018-05-26,05:00:00,12.16421,V ugm-3
2018-05-26,06:00:00,16.37824,V ugm-3
2018-05-26,07:00:00,18.91544,V ugm-3
2018-05-26,08:00:00,24.05192,V ugm-3
2018-05-26,09:00:00,27.39371,V ugm-3
2018-05-26,10:00:00,33.49747,V ugm-3
2018-05-26,11:00:00,31.81973,V ugm-3
2018-05-26,12:00:00,22.54185,V ugm-3
2018-05-26,13:00:00,24.15244,V ugm-3
2018-05-26,14:00:00,30.46232,V ugm-3
2018-05-26,15:00:00,24.65779,V ugm-3
2018-05-26,16:00:00,29.32554,V ugm-3
2018-05-26,17:00:00,33.00774,V ugm-3
2018-05-26,18:00:00,32.02858,V ugm-3
2018-05-26,19:00:00,32.1858,V ugm-3
2018-05-26,20:00:00,25.66716,V ugm-3
2018-05-26,21:00:00,21.51664,V ugm-3
2018-05-26,22:00:00,23.33101,V ugm-3
2018-05-26,23:00:00,24.84838,V ugm-3
2018-05-26,24:00:00,18.87983,V ugm-3
2018-05-27,01:00:00,16.02257,V ugm-3
2018-05-27,02:00:00,17.33481,V ugm-3
2018-05-27,03:00:00,17.87485,V ugm-3
2018-05-27,04:00:00,16.20485,V ugm-3
2018-05-27,05:00:00,11.39559,V ugm-3
2018-05-27,06:00:00,10.36518,V ugm-3
2018-05-27,07:00:00,10.62734,V ugm-3
2018-05-27,08:00:00,13.07653,V ugm-3
2018-05-27,09:00:00,15.46672,V ugm-3
2018-05-27,10:00:00,18.74315,V ugm-3
2018-05-27,11:00:00,18.07101,V ugm-3
2018-05-27,12:00:00,18.37849,V ugm-3
2018-05-27,13:00:00,15.93022,V ugm-3
2018-05-27,14:00:00,18.57527,V ugm-3
2018-05-27,15:00:00,21.41071,V ugm-3
2018-05-27,16:00:00,23.64761,V ugm-3
2018-05-27,17:00:00,31.3723,V ugm-3
2018-05-27,18:00:00,33.07849,V ugm-3
2018-05-27,19:00:00,26.37508,V ugm-3
2018-05-27,20:00:00,26.95385,V ugm-3
2018-05-27,21:00:00,20.86357,V ugm-3
2018-05-27,22:00:00,23.40613,V ugm-3
2018-05-27,23:00:00,36.78923,V ugm-3
2018-05-27,24:00:00,22.109,V ugm-3
2018-05-28,01:00:00,20.74402,V ugm-3
2018-05-28,02:00:00,16.86721,V ugm-3
2018-05-28,03:00:00,17.41918,V ugm-3
2018-05-28,04:00:00,14.62151,V ugm-3
2018-05-28,05:00:00,15.50442,V ugm-3
2018-05-28,06:00:00,12.91749,V ugm-3
2018-05-28,07:00:00,16.41741,V ugm-3
2018-05-28,08:00:00,13.56705,V ugm-3
2018-05-28,09:00:00,15.91334,V ugm-3
2018-05-28,10:00:00,18.99267,V ugm-3
2018-05-28,11:00:00,16.6927,V ugm-3
2018-05-28,12:00:00,16.68996,V ugm-3
2018-05-28,13:00:00,15.22841,V ugm-3
2018-05-28,14:00:00,16.26482,V ugm-3
2018-05-28,15:00:00,15.47817,V ugm-3
2018-05-28,16:00:00,13.24091,V ugm-3
2018-05-28,17:00:00,20.08705,V ugm-3
2018-05-28,18:00:00,20.59751,V ugm-3
2018-05-28,19:00:00,19.08874,V ugm-3
2018-05-28,20:00:00,19.80629,V ugm-3
2018-05-28,21:00:00,21.36684,V ugm-3
2018-05-28,22:00:00,16.81246,V ugm-3
2018-05-28,23:00:00,17.28391,V ugm-3
2018-05-28,24:00:00,12.03276,V ugm-3
2018-05-29,01:00:00,10.03958,V ugm-3
2018-05-29,02:00:00,9.00142,V ugm-3
2018-05-29,03:00:00,8.98596,V ugm-3
2018-05-29,04:00:00,7.84168,V ugm-3
2018-05-29,05:00:00,14.7492,V ugm-3
2018-05-29,06:00:00,21.36567,V ugm-3
2018-05-29,07:00:00,32.73851,V ugm-3
2018-05-29,08:00:00,41.8338,V ugm-3
2018-05-29,09:00:00,41.5874,V ugm-3
2018-05-29,10:00:00,37.58879,V ugm-3
2018-05-29,11:00:00,27.88045,V ugm-3
2018-05-29,12:00:00,25.71371,V ugm-3
2018-05-29,13:00:00,26.75612,V ugm-3
2018-05-29,14:00:00,32.81048,V ugm-3
2018-05-29,15:00:00,30.70744,V ugm-3
2018-05-29,16:00:00,35.45651,V ugm-3
2018-05-29,17:00:00,37.85333,V ugm-3
2018-05-29,18:00:00,32.68028,V ugm-3
2018-05-29,19:00:00,25.63081,V ugm-3
2018-05-29,20:00:00,19.3809,V ugm-3
2018-05-29,21:00:00,18.64867,V ugm-3
2018-05-29,22:00:00,18.59591,V ugm-3
2018-05-29,23:00:00,20.78989,V ugm-3
2018-05-29,24:00:00,17.61172,V ugm-3
2018-05-30,01:00:00,11.09313,V ugm-3
2018-05-30,02:00:00,8.59615,V ugm-3
2018-05-30,03:00:00,12.17827,V ugm-3
2018-05-30,04:00:00,8.73611,V ugm-3
2018-05-30,05:00:00,11.38765,V ugm-3
2018-05-30,06:00:00,27.21393,V ugm-3
2018-05-30,07:00:00,44.93114,V ugm-3
2018-05-30,08:00:00,45.33281,V ugm-3
2018-05-30,09:00:00,47.36313,V ugm-3
2018-05-30,10:00:00,39.86216,V ugm-3
2018-05-30,11:00:00,40.15091,V ugm-3
2018-05-30,12:00:00,46.85307,V ugm-3
2018-05-30,13:00:00,51.49023,V ugm-3
2018-05-30,14:00:00,43.46002,V ugm-3
2018-05-30,15:00:00,53.67167,V ugm-3
2018-05-30,16:00:00,51.74886,V ugm-3
2018-05-30,17:00:00,44.78446,V ugm-3
2018-05-30,18:00:00,47.71379,V ugm-3
2018-05-30,19:00:00,48.00619,V ugm-3
2018-05-30,20:00:00,41.84604,V ugm-3
2018-05-30,21:00:00,36.90824,V ugm-3
2018-05-30,22:00:00,34.79408,V ugm-3
2018-05-30,23:00:00,36.62398,V ugm-3
2018-05-30,24:00:00,20.9681,V ugm-3
2018-05-31,01:00:00,18.34472,V ugm-3
2018-05-31,02:00:00,23.63018,V ugm-3
2018-05-31,03:00:00,23.05762,V ugm-3
2018-05-31,04:00:00,22.42554,V ugm-3
2018-05-31,05:00:00,33.19804,V ugm-3
2018-05-31,06:00:00,35.05282,V ugm-3
2018-05-31,07:00:00,39.61026,V ugm-3
2018-05-31,08:00:00,34.74178,V ugm-3
2018-05-31,09:00:00,38.72876,V ugm-3
2018-05-31,10:00:00,33.59382,V ugm-3
2018-05-31,11:00:00,42.50505,V ugm-3
2018-05-31,12:00:00,35.18036,V ugm-3
2018-05-31,13:00:00,22.57865,V ugm-3
2018-05-31,14:00:00,33.18662,V ugm-3
2018-05-31,15:00:00,44.98767,V ugm-3
2018-05-31,16:00:00,45.77924,V ugm-3
2018-05-31,17:00:00,46.49229,V ugm-3
2018-05-31,18:00:00,48.02489,V ugm-3
2018-05-31,19:00:00,42.25395,V ugm-3
2018-05-31,20:00:00,37.76384,V ugm-3
2018-05-31,21:00:00,34.56051,V ugm-3
2018-05-31,22:00:00,36.65291,V ugm-3
2018-05-31,23:00:00,36.44676,V ugm-3
2018-05-31,24:00:00,31.46298,V ugm-3
2018-06-01,01:00:00,33.48846,V ugm-3
2018-06-01,02:00:00,21.98472,V ugm-3
2018-06-01,03:00:00,17.27041,V ugm-3
2018-06-01,04:00:00,16.79365,V ugm-3
2018-06-01,05:00:00,28.4,V ugm-3
2018-06-01,06:00:00,42.05066,V ugm-3
2018-06-01,07:00:00,42.84162,V ugm-3
2018-06-01,08:00:00,44.78616,V ugm-3
2018-06-01,09:00:00,55.39148,V ugm-3
2018-06-01,10:00:00,41.75216,V ugm-3
2018-06-01,11:00:00,25.92367,V ugm-3
2018-06-01,12:00:00,39.40159,V ugm-3
2018-06-01,13:00:00,41.25655,V ugm-3
2018-06-01,14:00:00,41.32656,V ugm-3
2018-06-01,15:00:00,31.43855,V ugm-3
2018-06-01,16:00:00,33.40607,V ugm-3
2018-06-01,17:00:00,23.92797,V ugm-3
2018-06-01,18:00:00,47.3353,V ugm-3
2018-06-01,19:00:00,37.22515,V ugm-3
2018-06-01,20:00:00,28.74536,V ugm-3
2018-06-01,21:00:00,22.99197,V ugm-3
2018-06-01,22:00:00,21.11586,V ugm-3
2018-06-01,23:00:00,30.30182,V ugm-3
2018-06-01,24:00:00,30.73875,V ugm-3
2018-06-02,01:00:00,15.40637,V ugm-3
2018-06-02,02:00:00,12.54051,V ugm-3
2018-06-02,03:00:00,13.2313,V ugm-3
2018-06-02,04:00:00,6.84345,V ugm-3
2018-06-02,05:00:00,5.90682,V ugm-3
2018-06-02,06:00:00,7.37208,V ugm-3
2018-06-02,07:00:00,8.8328,V ugm-3
2018-06-02,08:00:00,12.82239,V ugm-3
2018-06-02,09:00:00,12.97698,V ugm-3
2018-06-02,10:00:00,16.29335,V ugm-3
2018-06-02,11:00:00,20.37177,V ugm-3
2018-06-02,12:00:00,20.92856,V ugm-3
2018-06-02,13:00:00,25.61319,V ugm-3
2018-06-02,14:00:00,22.54115,V ugm-3
2018-06-02,15:00:00,20.0744,V ugm-3
2018-06-02,16:00:00,18.36754,V ugm-3
2018-06-02,17:00:00,19.49545,V ugm-3
2018-06-02,18:00:00,25.38138,V ugm-3
2018-06-02,19:00:00,30.45311,V ugm-3
2018-06-02,20:00:00,24.00676,V ugm-3
2018-06-02,21:00:00,17.64798,V ugm-3
2018-06-02,22:00:00,13.21586,V ugm-3
2018-06-02,23:00:00,28.64324,V ugm-3
2018-06-02,24:00:00,31.04331,V ugm-3
2018-06-03,01:00:00,22.29974,V ugm-3
2018-06-03,02:00:00,22.79186,V ugm-3
2018-06-03,03:00:00,25.50851,V ugm-3
2018-06-03,04:00:00,30.06243,V ugm-3
2018-06-03,05:00:00,24.80483,V ugm-3
2018-06-03,06:00:00,30.07284,V ugm-3
2018-06-03,07:00:00,23.33071,V ugm-3
2018-06-03,08:00:00,15.99296,V ugm-3
2018-06-03,09:00:00,13.77117,V ugm-3
2018-06-03,10:00:00,10.49794,V ugm-3
2018-06-03,11:00:00,9.97041,V ugm-3
2018-06-03,12:00:00,10.90925,V ugm-3
2018-06-03,13:00:00,9.32757,V ugm-3
2018-06-03,14:00:00,11.28197,V ugm-3
2018-06-03,15:00:00,13.63044,V ugm-3
2018-06-03,16:00:00,16.10057,V ugm-3
2018-06-03,17:00:00,15.79186,V ugm-3
2018-06-03,18:00:00,18.3823,V ugm-3
2018-06-03,19:00:00,17.33541,V ugm-3
2018-06-03,20:00:00,20.10608,V ugm-3
2018-06-03,21:00:00,22.5871,V ugm-3
2018-06-03,22:00:00,26.80236,V ugm-3
2018-06-03,23:00:00,23.4583,V ugm-3
2018-06-03,24:00:00,23.91184,V ugm-3
2018-06-04,01:00:00,21.51945,V ugm-3
2018-06-04,02:00:00,17.54734,V ugm-3
2018-06-04,03:00:00,11.5262,V ugm-3
2018-06-04,04:00:00,11.78488,V ugm-3
2018-06-04,05:00:00,18.2299,V ugm-3
2018-06-04,06:00:00,27.57245,V ugm-3
2018-06-04,07:00:00,35.34988,V ugm-3
2018-06-04,08:00:00,43.78438,V ugm-3
2018-06-04,09:00:00,43.74479,V ugm-3
2018-06-04,10:00:00,37.20033,V ugm-3
2018-06-04,11:00:00,33.19015,V ugm-3
2018-06-04,12:00:00,28.77285,V ugm-3
2018-06-04,13:00:00,31.62684,V ugm-3
2018-06-04,14:00:00,26.87624,V ugm-3
2018-06-04,15:00:00,30.81723,V ugm-3
2018-06-04,16:00:00,30.45342,V ugm-3
2018-06-04,17:00:00,34.26775,V ugm-3
2018-06-04,18:00:00,35.68806,V ugm-3
2018-06-04,19:00:00,28.17533,V ugm-3
2018-06-04,20:00:00,25.10949,V ugm-3
2018-06-04,21:00:00,20.53569,V ugm-3
2018-06-04,22:00:00,17.60889,V ugm-3
2018-06-04,23:00:00,17.03652,V ugm-3
2018-06-04,24:00:00,10.4265,V ugm-3
2018-06-05,01:00:00,9.74259,V ugm-3
2018-06-05,02:00:00,10.65125,V ugm-3
2018-06-05,03:00:00,12.61542,V ugm-3
2018-06-05,04:00:00,8.65814,V ugm-3
2018-06-05,05:00:00,12.38516,V ugm-3
2018-06-05,06:00:00,21.86123,V ugm-3
2018-06-05,07:00:00,36.92748,V ugm-3
2018-06-05,08:00:00,43.02894,V ugm-3
2018-06-05,09:00:00,37.87209,V ugm-3
2018-06-05,10:00:00,31.6258,V ugm-3
2018-06-05,11:00:00,27.12346,V ugm-3
2018-06-05,12:00:00,No data,V ugm-3
2018-06-05,13:00:00,No data,V ugm-3
2018-06-05,14:00:00,24.13369,V ugm-3
2018-06-05,15:00:00,27.42466,V ugm-3
2018-06-05,16:00:00,27.27282,V ugm-3
2018-06-05,17:00:00,28.80351,V ugm-3
2018-06-05,18:00:00,34.09658,V ugm-3
2018-06-05,19:00:00,38.17284,V ugm-3
2018-06-05,20:00:00,32.63229,V ugm-3
2018-06-05,21:00:00,29.47572,V ugm-3
2018-06-05,22:00:00,27.23452,V ugm-3
2018-06-05,23:00:00,32.09448,V ugm-3
2018-06-05,24:00:00,29.10585,V ugm-3
2018-06-06,01:00:00,22.75602,V ugm-3
2018-06-06,02:00:00,16.02725,V ugm-3
2018-06-06,03:00:00,17.69318,V ugm-3
2018-06-06,04:00:00,14.38423,V ugm-3
2018-06-06,05:00:00,20.7022,V ugm-3
2018-06-06,06:00:00,30.32206,V ugm-3
2018-06-06,07:00:00,29.62393,V ugm-3
2018-06-06,08:00:00,28.64904,V ugm-3
2018-06-06,09:00:00,27.23746,V ugm-3
2018-06-06,10:00:00,28.06782,V ugm-3
2018-06-06,11:00:00,34.01913,V ugm-3
2018-06-06,12:00:00,29.45582,V ugm-3
2018-06-06,13:00:00,26.01394,V ugm-3
2018-06-06,14:00:00,24.96215,V ugm-3
2018-06-06,15:00:00,23.941,V ugm-3
2018-06-06,16:00:00,31.60545,V ugm-3
2018-06-06,17:00:00,30.93231,V ugm-3
2018-06-06,18:00:00,36.13701,V ugm-3
2018-06-06,19:00:00,30.73951,V ugm-3
2018-06-06,20:00:00,29.26826,V ugm-3
2018-06-06,21:00:00,27.69693,V ugm-3
2018-06-06,22:00:00,25.49852,V ugm-3
2018-06-06,23:00:00,27.43852,V ugm-3
2018-06-06,24:00:00,25.03935,V ugm-3
2018-06-07,01:00:00,33.1326,V ugm-3
2018-06-07,02:00:00,34.91646,V ugm-3
2018-06-07,03:00:00,32.85395,V ugm-3
2018-06-07,04:00:00,32.47581,V ugm-3
2018-06-07,05:00:00,20.58652,V ugm-3
2018-06-07,06:00:00,28.08273,V ugm-3
2018-06-07,07:00:00,35.84506,V ugm-3
2018-06-07,08:00:00,31.52059,V ugm-3
2018-06-07,09:00:00,25.68867,V ugm-3
2018-06-07,10:00:00,25.59355,V ugm-3
2018-06-07,11:00:00,27.44337,V ugm-3
2018-06-07,12:00:00,29.29863,V ugm-3
2018-06-07,13:00:00,29.63429,V ugm-3
2018-06-07,14:00:00,28.05205,V ugm-3
2018-06-07,15:00:00,31.62316,V ugm-3
2018-06-07,16:00:00,34.26355,V ugm-3
2018-06-07,17:00:00,37.83629,V ugm-3
2018-06-07,18:00:00,33.89504,V ugm-3
2018-06-07,19:00:00,34.24322,V ugm-3
2018-06-07,20:00:00,29.19589,V ugm-3
2018-06-07,21:00:00,25.7513,V ugm-3
2018-06-07,22:00:00,27.01041,V ugm-3
2018-06-07,23:00:00,33.10083,V ugm-3
2018-06-07,24:00:00,22.54834,V ugm-3
2018-06-08,01:00:00,16.20703,V ugm-3
2018-06-08,02:00:00,18.73274,V ugm-3
2018-06-08,03:00:00,15.72303,V ugm-3
2018-06-08,04:00:00,13.31612,V ugm-3
2018-06-08,05:00:00,14.75409,V ugm-3
2018-06-08,06:00:00,28.50702,V ugm-3
2018-06-08,07:00:00,35.03229,V ugm-3
2018-06-08,08:00:00,43.22648,V ugm-3
2018-06-08,09:00:00,42.80089,V ugm-3
2018-06-08,10:00:00,39.53356,V ugm-3
2018-06-08,11:00:00,36.0866,V ugm-3
2018-06-08,12:00:00,33.18598,V ugm-3
2018-06-08,13:00:00,30.69584,V ugm-3
2018-06-08,14:00:00,27.2631,V ugm-3
2018-06-08,15:00:00,30.64332,V ugm-3
2018-06-08,16:00:00,33.41058,V ugm-3
2018-06-08,17:00:00,36.05556,V ugm-3
2018-06-08,18:00:00,43.12567,V ugm-3
2018-06-08,19:00:00,38.65496,V ugm-3
2018-06-08,20:00:00,34.02398,V ugm-3
2018-06-08,21:00:00,32.15587,V ugm-3
2018-06-08,22:00:00,32.80864,V ugm-3
2018-06-08,23:00:00,44.05812,V ugm-3
2018-06-08,24:00:00,35.08614,V ugm-3
2018-06-09,01:00:00,26.93943,V ugm-3
2018-06-09,02:00:00,24.38562,V ugm-3
2018-06-09,03:00:00,25.93063,V ugm-3
2018-06-09,04:00:00,28.48686,V ugm-3
2018-06-09,05:00:00,25.4358,V ugm-3
2018-06-09,06:00:00,17.97678,V ugm-3
2018-06-09,07:00:00,20.45344,V ugm-3
2018-06-09,08:00:00,16.73866,V ugm-3
2018-06-09,09:00:00,19.51517,V ugm-3
2018-06-09,10:00:00,21.10949,V ugm-3
2018-06-09,11:00:00,25.15581,V ugm-3
2018-06-09,12:00:00,34.5315,V ugm-3
2018-06-09,13:00:00,32.49101,V ugm-3
2018-06-09,14:00:00,32.85447,V ugm-3
2018-06-09,15:00:00,30.76672,V ugm-3
2018-06-09,16:00:00,36.22433,V ugm-3
2018-06-09,17:00:00,33.11525,V ugm-3
2018-06-09,18:00:00,32.27939,V ugm-3
2018-06-09,19:00:00,33.4604,V ugm-3
2018-06-09,20:00:00,37.55488,V ugm-3
2018-06-09,21:00:00,43.20669,V ugm-3
2018-06-09,22:00:00,35.82178,V ugm-3
2018-06-09,23:00:00,46.1338,V ugm-3
2018-06-09,24:00:00,48.42988,V ugm-3
2018-06-10,01:00:00,52.15158,V ugm-3
2018-06-10,02:00:00,56.3341,V ugm-3
2018-06-10,03:00:00,51.53816,V ugm-3
2018-06-10,04:00:00,44.29331,V ugm-3
2018-06-10,05:00:00,35.74002,V ugm-3
2018-06-10,06:00:00,27.4309,V ugm-3
2018-06-10,07:00:00,26.9028,V ugm-3
2018-06-10,08:00:00,29.79917,V ugm-3
2018-06-10,09:00:00,27.96798,V ugm-3
2018-06-10,10:00:00,20.13512,V ugm-3
2018-06-10,11:00:00,18.04534,V ugm-3
2018-06-10,12:00:00,25.53037,V ugm-3
2018-06-10,13:00:00,20.54876,V ugm-3
2018-06-10,14:00:00,18.16321,V ugm-3
2018-06-10,15:00:00,23.96777,V ugm-3
2018-06-10,16:00:00,37.00434,V ugm-3
2018-06-10,17:00:00,42.12849,V ugm-3
2018-06-10,18:00:00,49.45108,V ugm-3
2018-06-10,19:00:00,37.81911,V ugm-3
2018-06-10,20:00:00,43.99661,V ugm-3
2018-06-10,21:00:00,41.60652,V ugm-3
2018-06-10,22:00:00,48.88308,V ugm-3
2018-06-10,23:00:00,53.09187,V ugm-3
2018-06-10,24:00:00,60.56635,V ugm-3
2018-06-11,01:00:00,62.14793,V ugm-3
2018-06-11,02:00:00,31.1463,V ugm-3
2018-06-11,03:00:00,39.47473,V ugm-3
2018-06-11,04:00:00,33.59403,V ugm-3
2018-06-11,05:00:00,30.65205,V ugm-3
2018-06-11,06:00:00,35.28228,V ugm-3
2018-06-11,07:00:00,42.37516,V ugm-3
2018-06-11,08:00:00,41.91237,V ugm-3
2018-06-11,09:00:00,30.44514,V ugm-3
2018-06-11,10:00:00,28.10423,V ugm-3
2018-06-11,11:00:00,18.02606,V ugm-3
2018-06-11,12:00:00,19.70656,V ugm-3
2018-06-11,13:00:00,15.6535,V ugm-3
2018-06-11,14:00:00,17.47294,V ugm-3
2018-06-11,15:00:00,14.79874,V ugm-3
2018-06-11,16:00:00,18.79002,V ugm-3
2018-06-11,17:00:00,18.98983,V ugm-3
2018-06-11,18:00:00,16.00226,V ugm-3
2018-06-11,19:00:00,17.10133,V ugm-3
2018-06-11,20:00:00,14.37899,V ugm-3
2018-06-11,21:00:00,14.62512,V ugm-3
2018-06-11,22:00:00,21.16331,V ugm-3
2018-06-11,23:00:00,22.06985,V ugm-3
2018-06-11,24:00:00,18.44926,V ugm-3
2018-06-12,01:00:00,9.44323,V ugm-3
2018-06-12,02:00:00,12.20384,V ugm-3
2018-06-12,03:00:00,13.34653,V ugm-3
2018-06-12,04:00:00,9.99123,V ugm-3
2018-06-12,05:00:00,13.02281,V ugm-3
2018-06-12,06:00:00,23.07869,V ugm-3
2018-06-12,07:00:00,32.04527,V ugm-3
2018-06-12,08:00:00,36.9101,V ugm-3
2018-06-12,09:00:00,32.15075,V ugm-3
2018-06-12,10:00:00,32.97187,V ugm-3
2018-06-12,11:00:00,25.68116,V ugm-3
2018-06-12,12:00:00,24.43266,V ugm-3
2018-06-12,13:00:00,20.21723,V ugm-3
2018-06-12,14:00:00,22.9487,V ugm-3
2018-06-12,15:00:00,24.91998,V ugm-3
2018-06-12,16:00:00,26.95766,V ugm-3
2018-06-12,17:00:00,24.12435,V ugm-3
2018-06-12,18:00:00,26.10656,V ugm-3
2018-06-12,19:00:00,20.76905,V ugm-3
2018-06-12,20:00:00,23.84784,V ugm-3
2018-06-12,21:00:00,17.9693,V ugm-3
2018-06-12,22:00:00,15.52603,V ugm-3
2018-06-12,23:00:00,17.0455,V ugm-3
2018-06-12,24:00:00,10.04306,V ugm-3
2018-06-13,01:00:00,11.07087,V ugm-3
2018-06-13,02:00:00,17.90376,V ugm-3
2018-06-13,03:00:00,15.3047,V ugm-3
2018-06-13,04:00:00,10.20554,V ugm-3
2018-06-13,05:00:00,18.58336,V ugm-3
2018-06-13,06:00:00,33.81719,V ugm-3
2018-06-13,07:00:00,35.46938,V ugm-3
2018-06-13,08:00:00,35.3974,V ugm-3
2018-06-13,09:00:00,39.65196,V ugm-3
2018-06-13,10:00:00,32.6977,V ugm-3
2018-06-13,11:00:00,26.07285,V ugm-3
2018-06-13,12:00:00,37.77949,V ugm-3
2018-06-13,13:00:00,20.84082,V ugm-3
2018-06-13,14:00:00,23.16829,V ugm-3
2018-06-13,15:00:00,24.32611,V ugm-3
2018-06-13,16:00:00,24.43443,V ugm-3
2018-06-13,17:00:00,29.06937,V ugm-3
2018-06-13,18:00:00,32.61833,V ugm-3
2018-06-13,19:00:00,34.28408,V ugm-3
2018-06-13,20:00:00,22.68581,V ugm-3
2018-06-13,21:00:00,20.39474,V ugm-3
2018-06-13,22:00:00,21.15389,V ugm-3
2018-06-13,23:00:00,23.18201,V ugm-3
2018-06-13,24:00:00,13.42417,V ugm-3
2018-06-14,01:00:00,7.49601,V ugm-3
2018-06-14,02:00:00,8.62466,V ugm-3
2018-06-14,03:00:00,8.48677,V ugm-3
2018-06-14,04:00:00,7.74324,V ugm-3
2018-06-14,05:00:00,11.2586,V ugm-3
2018-06-14,06:00:00,17.22237,V ugm-3
2018-06-14,07:00:00,21.18604,V ugm-3
2018-06-14,08:00:00,19.3682,V ugm-3
2018-06-14,09:00:00,22.41791,V ugm-3
2018-06-14,10:00:00,20.20192,V ugm-3
2018-06-14,11:00:00,18.17362,V ugm-3
2018-06-14,12:00:00,16.26742,V ugm-3
2018-06-14,13:00:00,16.31936,V ugm-3
2018-06-14,14:00:00,16.85149,V ugm-3
2018-06-14,15:00:00,16.91528,V ugm-3
2018-06-14,16:00:00,18.59732,V ugm-3
2018-06-14,17:00:00,19.54312,V ugm-3
2018-06-14,18:00:00,18.04604,V ugm-3
2018-06-14,19:00:00,20.58092,V ugm-3
2018-06-14,20:00:00,17.74165,V ugm-3
2018-06-14,21:00:00,19.48748,V ugm-3
2018-06-14,22:00:00,33.72019,V ugm-3
2018-06-14,23:00:00,31.02035,V ugm-3
2018-06-14,24:00:00,23.90035,V ugm-3
2018-06-15,01:00:00,27.51722,V ugm-3
2018-06-15,02:00:00,29.84255,V ugm-3
2018-06-15,03:00:00,23.54397,V ugm-3
2018-06-15,04:00:00,23.14902,V ugm-3
2018-06-15,05:00:00,30.31292,V ugm-3
2018-06-15,06:00:00,33.03383,V ugm-3
2018-06-15,07:00:00,32.85143,V ugm-3
2018-06-15,08:00:00,39.15609,V ugm-3
2018-06-15,09:00:00,35.72554,V ugm-3
2018-06-15,10:00:00,32.90613,V ugm-3
